Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/pettypes 59,1,888,888,888,888,888,888,888,"0,000%","1,12613","37,00","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes 61,1,869,869,869,869,869,869,869,"0,000%","1,15075","37,81","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes 24,1,1240,1240,1240,1240,1240,1240,1240,"0,000%",",80645","26,50","0,20"
http://20.50.171.10:9966/petclinic/api/pettypes 84,1,639,639,639,639,639,639,639,"0,000%","1,56495","51,42","0,40"
http://20.50.171.10:9966/petclinic/api/pettypes 86,1,620,620,620,620,620,620,620,"0,000%","1,61290","52,99","0,41"
http://20.50.171.10:9966/petclinic/api/pettypes 85,1,667,667,667,667,667,667,667,"0,000%","1,49925","49,26","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 90,1,618,618,618,618,618,618,618,"0,000%","1,61812","53,17","0,41"
http://20.50.171.10:9966/petclinic/api/pettypes 95,1,600,600,600,600,600,600,600,"0,000%","1,66667","54,76","0,42"
http://20.50.171.10:9966/petclinic/api/pettypes 75,1,839,839,839,839,839,839,839,"0,000%","1,19190","39,16","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 91,1,679,679,679,679,679,679,679,"0,000%","1,47275","48,39","0,37"
http://20.50.171.10:9966/petclinic/api/pettypes 30,1,1291,1291,1291,1291,1291,1291,1291,"0,000%",",77459","25,45","0,20"
http://20.50.171.10:9966/petclinic/api/pettypes 57,1,1021,1021,1021,1021,1021,1021,1021,"0,000%",",97943","32,18","0,25"
http://20.50.171.10:9966/petclinic/api/pettypes 94,1,651,651,651,651,651,651,651,"0,000%","1,53610","50,47","0,39"
http://20.50.171.10:9966/petclinic/api/pettypes 80,1,797,797,797,797,797,797,797,"0,000%","1,25471","41,23","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 23,1,1390,1390,1390,1390,1390,1390,1390,"0,000%",",71942","23,64","0,18"
http://20.50.171.10:9966/petclinic/api/pettypes 14,1,1485,1485,1485,1485,1485,1485,1485,"0,000%",",67340","22,13","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 92,1,714,714,714,714,714,714,714,"0,000%","1,40056","46,02","0,36"
http://20.50.171.10:9966/petclinic/api/pettypes 33,1,1307,1307,1307,1307,1307,1307,1307,"0,000%",",76511","25,14","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes 78,1,858,858,858,858,858,858,858,"0,000%","1,16550","38,29","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 60,1,1061,1061,1061,1061,1061,1061,1061,"0,000%",",94251","30,97","0,24"
http://20.50.171.10:9966/petclinic/api/pettypes 82,1,841,841,841,841,841,841,841,"0,000%","1,18906","39,07","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 100,1,675,675,675,675,675,675,675,"0,000%","1,48148","48,68","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 93,1,751,751,751,751,751,751,751,"0,000%","1,33156","43,75","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 17,1,1513,1513,1513,1513,1513,1513,1513,"0,000%",",66094","21,72","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 97,1,732,732,732,732,732,732,732,"0,000%","1,36612","44,89","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes 96,1,743,743,743,743,743,743,743,"0,000%","1,34590","44,22","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 73,1,986,986,986,986,986,986,986,"0,000%","1,01420","33,32","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 77,1,962,962,962,962,962,962,962,"0,000%","1,03950","34,15","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 56,1,1183,1183,1183,1183,1183,1183,1183,"0,000%",",84531","27,77","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes 25,1,1533,1533,1533,1533,1533,1533,1533,"0,000%",",65232","21,43","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 35,1,1547,1547,1547,1547,1547,1547,1547,"0,000%",",64641","21,24","0,16"
http://20.50.171.10:9966/petclinic/api/pettypes 38,1,1535,1535,1535,1535,1535,1535,1535,"0,000%",",65147","21,40","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 37,1,1547,1547,1547,1547,1547,1547,1547,"0,000%",",64641","21,24","0,16"
http://20.50.171.10:9966/petclinic/api/pettypes 36,1,1556,1556,1556,1556,1556,1556,1556,"0,000%",",64267","21,12","0,16"
http://20.50.171.10:9966/petclinic/api/pettypes 34,1,1579,1579,1579,1579,1579,1579,1579,"0,000%",",63331","20,81","0,16"
http://20.50.171.10:9966/petclinic/api/pettypes 62,1,1379,1379,1379,1379,1379,1379,1379,"0,000%",",72516","23,83","0,18"
http://20.50.171.10:9966/petclinic/api/pettypes 28,1,1778,1778,1778,1778,1778,1778,1778,"0,000%",",56243","18,48","0,14"
http://20.50.171.10:9966/petclinic/api/pettypes 87,1,1197,1197,1197,1197,1197,1197,1197,"0,000%",",83542","27,45","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes 79,1,1281,1281,1281,1281,1281,1281,1281,"0,000%",",78064","25,65","0,20"
http://20.50.171.10:9966/petclinic/api/pettypes 64,1,1522,1522,1522,1522,1522,1522,1522,"0,000%",",65703","21,59","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 98,1,1184,1184,1184,1184,1184,1184,1184,"0,000%",",84459","27,75","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes 72,1,1449,1449,1449,1449,1449,1449,1449,"0,000%",",69013","22,68","0,18"
http://20.50.171.10:9966/petclinic/api/pettypes 66,1,1512,1512,1512,1512,1512,1512,1512,"0,000%",",66138","21,73","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 76,1,1419,1419,1419,1419,1419,1419,1419,"0,000%",",70472","23,15","0,18"
http://20.50.171.10:9966/petclinic/api/pettypes 49,1,1706,1706,1706,1706,1706,1706,1706,"0,000%",",58617","19,26","0,15"
http://20.50.171.10:9966/petclinic/api/pettypes 12,1,2090,2090,2090,2090,2090,2090,2090,"0,000%",",47847","15,72","0,12"
http://20.50.171.10:9966/petclinic/api/pettypes 47,1,1768,1768,1768,1768,1768,1768,1768,"0,000%",",56561","18,58","0,14"
http://20.50.171.10:9966/petclinic/api/pettypes 81,1,1428,1428,1428,1428,1428,1428,1428,"0,000%",",70028","23,01","0,18"
http://20.50.171.10:9966/petclinic/api/pettypes 71,1,1528,1528,1528,1528,1528,1528,1528,"0,000%",",65445","21,50","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 88,1,1397,1397,1397,1397,1397,1397,1397,"0,000%",",71582","23,52","0,18"
http://20.50.171.10:9966/petclinic/api/pettypes 42,1,1922,1922,1922,1922,1922,1922,1922,"0,000%",",52029","17,09","0,13"
http://20.50.171.10:9966/petclinic/api/pettypes 99,1,1356,1356,1356,1356,1356,1356,1356,"0,000%",",73746","24,23","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes 89,1,1479,1479,1479,1479,1479,1479,1479,"0,000%",",67613","22,22","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 74,1,1696,1696,1696,1696,1696,1696,1696,"0,000%",",58962","19,37","0,15"
http://20.50.171.10:9966/petclinic/api/pettypes 83,1,1605,1605,1605,1605,1605,1605,1605,"0,000%",",62305","20,47","0,16"
TOTAL,200,1005,888,1547,1696,1922,198,2090,"0,000%","82,40626","2707,58","20,92"
