Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/pettypes 17 ${websiteName},1,1009,1009,1009,1009,1009,1009,1009,"0,000%",",99108","32,56","0,25"
http://20.50.171.10:9966/petclinic/api/pettypes 34 ${websiteName},1,670,670,670,670,670,670,670,"0,000%","1,49254","49,04","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 28 ${websiteName},1,793,793,793,793,793,793,793,"0,000%","1,26103","41,43","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 11 ${websiteName},1,1130,1130,1130,1130,1130,1130,1130,"0,000%",",88496","29,08","0,22"
http://20.50.171.10:9966/petclinic/api/pettypes 31 ${websiteName},1,749,749,749,749,749,749,749,"0,000%","1,33511","43,87","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 29 ${websiteName},1,798,798,798,798,798,798,798,"0,000%","1,25313","41,17","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 23 ${websiteName},1,1074,1074,1074,1074,1074,1074,1074,"0,000%",",93110","30,59","0,24"
http://20.50.171.10:9966/petclinic/api/pettypes 20 ${websiteName},1,1135,1135,1135,1135,1135,1135,1135,"0,000%",",88106","28,95","0,22"
http://20.50.171.10:9966/petclinic/api/pettypes 15 ${websiteName},1,1235,1235,1235,1235,1235,1235,1235,"0,000%",",80972","26,60","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes 32 ${websiteName},1,900,900,900,900,900,900,900,"0,000%","1,11111","36,51","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes 8 ${websiteName},1,1379,1379,1379,1379,1379,1379,1379,"0,000%",",72516","23,83","0,18"
http://20.50.171.10:9966/petclinic/api/pettypes 38 ${websiteName},1,927,927,927,927,927,927,927,"0,000%","1,07875","35,44","0,27"
http://20.50.171.10:9966/petclinic/api/pettypes 39 ${websiteName},1,908,908,908,908,908,908,908,"0,000%","1,10132","36,19","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes 30 ${websiteName},1,1092,1092,1092,1092,1092,1092,1092,"0,000%",",91575","30,09","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 33 ${websiteName},1,1033,1033,1033,1033,1033,1033,1033,"0,000%",",96805","31,81","0,25"
http://20.50.171.10:9966/petclinic/api/pettypes 18 ${websiteName},1,1337,1337,1337,1337,1337,1337,1337,"0,000%",",74794","24,57","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes 44 ${websiteName},1,818,818,818,818,818,818,818,"0,000%","1,22249","40,17","0,31"
http://20.50.171.10:9966/petclinic/api/pettypes 37 ${websiteName},1,958,958,958,958,958,958,958,"0,000%","1,04384","34,30","0,27"
http://20.50.171.10:9966/petclinic/api/pettypes 49 ${websiteName},1,721,721,721,721,721,721,721,"0,000%","1,38696","45,57","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes 36 ${websiteName},1,982,982,982,982,982,982,982,"0,000%","1,01833","33,46","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 50 ${websiteName},1,701,701,701,701,701,701,701,"0,000%","1,42653","46,87","0,36"
http://20.50.171.10:9966/petclinic/api/pettypes 40 ${websiteName},1,917,917,917,917,917,917,917,"0,000%","1,09051","35,83","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes 48 ${websiteName},1,757,757,757,757,757,757,757,"0,000%","1,32100","43,40","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 43 ${websiteName},1,977,977,977,977,977,977,977,"0,000%","1,02354","33,63","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 42 ${websiteName},1,1003,1003,1003,1003,1003,1003,1003,"0,000%",",99701","32,76","0,25"
http://20.50.171.10:9966/petclinic/api/pettypes 26 ${websiteName},1,1329,1329,1329,1329,1329,1329,1329,"0,000%",",75245","24,72","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes 47 ${websiteName},1,917,917,917,917,917,917,917,"0,000%","1,09051","35,83","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes 45 ${websiteName},1,1116,1116,1116,1116,1116,1116,1116,"0,000%",",89606","29,44","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 41 ${websiteName},1,1348,1348,1348,1348,1348,1348,1348,"0,000%",",74184","24,37","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes 46 ${websiteName},1,1255,1255,1255,1255,1255,1255,1255,"0,000%",",79681","26,18","0,20"
http://20.50.171.10:9966/petclinic/api/pettypes 35 ${websiteName},1,1514,1514,1514,1514,1514,1514,1514,"0,000%",",66050","21,70","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 27 ${websiteName},1,2137,2137,2137,2137,2137,2137,2137,"0,000%",",46795","15,38","0,12"
TOTAL,100,870,849,1329,1379,2137,291,2137,"0,000%","37,59398","1235,20","9,55"
