Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/owners 30 ${websiteName},3,12353,13761,19298,19298,19298,4002,19298,"0,000%",",15230","45,34","0,04"
http://20.50.171.10:9966/petclinic/api/owners 32 ${websiteName},3,19467,25239,29101,29101,29101,4063,29101,"0,000%",",10169","30,28","0,03"
http://20.50.171.10:9966/petclinic/api/owners 37 ${websiteName},3,14647,18676,21172,21172,21172,4095,21172,"0,000%",",13908","41,41","0,04"
http://20.50.171.10:9966/petclinic/api/owners 136 ${websiteName},2,14955,4065,25846,25846,25846,4065,25846,"0,000%",",07619","22,69","0,02"
http://20.50.171.10:9966/petclinic/api/owners 27 ${websiteName},3,22042,27241,34597,34597,34597,4289,34597,"0,000%",",08572","25,52","0,02"
http://20.50.171.10:9966/petclinic/api/owners 44 ${websiteName},3,20150,20782,35259,35259,35259,4410,35259,"0,000%",",08320","24,77","0,02"
http://20.50.171.10:9966/petclinic/api/owners 90 ${websiteName},3,11500,4948,25207,25207,25207,4346,25207,"0,000%",",11716","34,88","0,03"
http://20.50.171.10:9966/petclinic/api/owners 95 ${websiteName},3,17210,14147,33090,33090,33090,4395,33090,"0,000%",",08852","26,35","0,02"
http://20.50.171.10:9966/petclinic/api/owners 47 ${websiteName},3,11009,6841,21652,21652,21652,4534,21652,"0,000%",",13361","39,78","0,03"
http://20.50.171.10:9966/petclinic/api/owners 70 ${websiteName},3,10754,11699,16450,16450,16450,4113,16450,"0,000%",",17392","51,78","0,04"
http://20.50.171.10:9966/petclinic/api/owners 115 ${websiteName},2,10941,4442,17441,17441,17441,4442,17441,"0,000%",",11210","33,38","0,03"
http://20.50.171.10:9966/petclinic/api/owners 178 ${websiteName},2,12738,4326,21150,21150,21150,4326,21150,"0,000%",",09281","27,63","0,02"
http://20.50.171.10:9966/petclinic/api/owners 31 ${websiteName},3,23133,29314,35386,35386,35386,4700,35386,"0,000%",",08291","24,68","0,02"
http://20.50.171.10:9966/petclinic/api/owners 35 ${websiteName},3,16144,20516,23075,23075,23075,4841,23075,"0,000%",",12780","38,05","0,03"
http://20.50.171.10:9966/petclinic/api/owners 72 ${websiteName},3,13343,17829,17973,17973,17973,4228,17973,"0,000%",",16327","48,61","0,04"
http://20.50.171.10:9966/petclinic/api/owners 195 ${websiteName},2,15278,4905,25651,25651,25651,4905,25651,"0,000%",",07677","22,86","0,02"
http://20.50.171.10:9966/petclinic/api/owners 77 ${websiteName},3,19829,21829,32420,32420,32420,5240,32420,"0,000%",",09030","26,89","0,02"
http://20.50.171.10:9966/petclinic/api/owners 98 ${websiteName},3,11936,10595,19806,19806,19806,5409,19806,"0,000%",",14558","43,34","0,04"
http://20.50.171.10:9966/petclinic/api/owners 110 ${websiteName},2,13674,5617,21732,21732,21732,5617,21732,"0,000%",",09036","26,90","0,02"
http://20.50.171.10:9966/petclinic/api/owners 43 ${websiteName},3,18553,15419,34375,34375,34375,5866,34375,"0,000%",",08529","25,39","0,02"
http://20.50.171.10:9966/petclinic/api/owners 92 ${websiteName},3,14742,12944,25761,25761,25761,5523,25761,"0,000%",",11295","33,63","0,03"
http://20.50.171.10:9966/petclinic/api/owners 75 ${websiteName},3,24895,33924,34614,34614,34614,6147,34614,"0,000%",",08568","25,51","0,02"
http://20.50.171.10:9966/petclinic/api/owners 82 ${websiteName},3,14479,12299,25404,25404,25404,5736,25404,"0,000%",",11448","34,08","0,03"
http://20.50.171.10:9966/petclinic/api/owners 49 ${websiteName},3,12582,15287,16080,16080,16080,6380,16080,"0,000%",",18205","54,20","0,05"
http://20.50.171.10:9966/petclinic/api/owners 142 ${websiteName},2,12778,6227,19329,19329,19329,6227,19329,"0,000%",",10136","30,18","0,03"
http://20.50.171.10:9966/petclinic/api/owners 200 ${websiteName},2,6598,5773,7423,7423,7423,5773,7423,"0,000%",",26943","80,22","0,07"
http://20.50.171.10:9966/petclinic/api/owners 153 ${websiteName},2,21629,6286,36972,36972,36972,6286,36972,"0,000%",",05351","15,93","0,01"
http://20.50.171.10:9966/petclinic/api/owners 140 ${websiteName},2,12678,6345,19012,19012,19012,6345,19012,"0,000%",",10303","30,67","0,03"
http://20.50.171.10:9966/petclinic/api/owners 56 ${websiteName},3,20002,23992,29503,29503,29503,6513,29503,"0,000%",",09899","29,47","0,02"
http://20.50.171.10:9966/petclinic/api/owners 80 ${websiteName},3,17113,18379,26173,26173,26173,6789,26173,"0,000%",",11122","33,11","0,03"
http://20.50.171.10:9966/petclinic/api/owners 58 ${websiteName},3,21925,24267,34660,34660,34660,6849,34660,"0,000%",",08460","25,19","0,02"
http://20.50.171.10:9966/petclinic/api/owners 164 ${websiteName},2,14217,6660,21774,21774,21774,6660,21774,"0,000%",",09019","26,85","0,02"
http://20.50.171.10:9966/petclinic/api/owners 78 ${websiteName},3,11807,7595,20942,20942,20942,6885,20942,"0,000%",",13799","41,08","0,03"
http://20.50.171.10:9966/petclinic/api/owners 102 ${websiteName},2,11831,6857,16805,16805,16805,6857,16805,"0,000%",",11625","34,61","0,03"
http://20.50.171.10:9966/petclinic/api/owners 174 ${websiteName},2,20201,6743,33660,33660,33660,6743,33660,"0,000%",",05872","17,48","0,01"
http://20.50.171.10:9966/petclinic/api/owners 198 ${websiteName},2,15690,6794,24587,24587,24587,6794,24587,"0,000%",",08004","23,83","0,02"
http://20.50.171.10:9966/petclinic/api/owners 160 ${websiteName},2,17109,6968,27250,27250,27250,6968,27250,"0,000%",",07234","21,54","0,02"
http://20.50.171.10:9966/petclinic/api/owners 180 ${websiteName},2,14392,6950,21834,21834,21834,6950,21834,"0,000%",",08995","26,78","0,02"
http://20.50.171.10:9966/petclinic/api/owners 173 ${websiteName},2,21895,7132,36658,36658,36658,7132,36658,"0,000%",",05397","16,07","0,01"
http://20.50.171.10:9966/petclinic/api/owners 65 ${websiteName},3,17847,13206,33733,33733,33733,6603,33733,"0,000%",",08789","26,17","0,02"
http://20.50.171.10:9966/petclinic/api/owners 133 ${websiteName},2,15136,7334,22938,22938,22938,7334,22938,"0,000%",",08569","25,51","0,02"
http://20.50.171.10:9966/petclinic/api/owners 117 ${websiteName},2,13054,7386,18723,18723,18723,7386,18723,"0,000%",",10459","31,14","0,03"
http://20.50.171.10:9966/petclinic/api/owners 86 ${websiteName},3,23888,29742,34452,34452,34452,7470,34452,"0,000%",",08510","25,34","0,02"
http://20.50.171.10:9966/petclinic/api/owners 41 ${websiteName},3,14013,12971,21507,21507,21507,7561,21507,"0,000%",",13449","40,04","0,03"
http://20.50.171.10:9966/petclinic/api/owners 144 ${websiteName},2,20610,7484,33736,33736,33736,7484,33736,"0,000%",",05859","17,44","0,01"
http://20.50.171.10:9966/petclinic/api/owners 24 ${websiteName},3,17986,10840,35792,35792,35792,7328,35792,"0,000%",",08199","24,41","0,02"
http://20.50.171.10:9966/petclinic/api/owners 48 ${websiteName},3,22500,24774,34997,34997,34997,7730,34997,"0,000%",",08381","24,95","0,02"
http://20.50.171.10:9966/petclinic/api/owners 26 ${websiteName},3,25444,33060,35484,35484,35484,7790,35484,"0,000%",",08360","24,89","0,02"
http://20.50.171.10:9966/petclinic/api/owners 120 ${websiteName},2,20955,7659,34251,34251,34251,7659,34251,"0,000%",",05772","17,18","0,01"
http://20.50.171.10:9966/petclinic/api/owners 190 ${websiteName},2,11192,7683,14701,14701,14701,7683,14701,"0,000%",",13243","39,43","0,03"
http://20.50.171.10:9966/petclinic/api/owners 119 ${websiteName},2,18081,7966,28197,28197,28197,7966,28197,"0,000%",",06993","20,82","0,02"
http://20.50.171.10:9966/petclinic/api/owners 193 ${websiteName},2,14495,7881,21110,21110,21110,7881,21110,"0,000%",",09298","27,68","0,02"
http://20.50.171.10:9966/petclinic/api/owners 73 ${websiteName},3,13575,12468,20929,20929,20929,7330,20929,"0,000%",",14067","41,88","0,04"
http://20.50.171.10:9966/petclinic/api/owners 112 ${websiteName},2,20915,8071,33760,33760,33760,8071,33760,"0,000%",",05855","17,43","0,01"
http://20.50.171.10:9966/petclinic/api/owners 171 ${websiteName},2,20462,7973,32952,32952,32952,7973,32952,"0,000%",",06069","18,07","0,02"
http://20.50.171.10:9966/petclinic/api/owners 137 ${websiteName},2,15314,8728,21901,21901,21901,8728,21901,"0,000%",",08968","26,70","0,02"
http://20.50.171.10:9966/petclinic/api/owners 162 ${websiteName},2,18370,8689,28052,28052,28052,8689,28052,"0,000%",",07029","20,93","0,02"
http://20.50.171.10:9966/petclinic/api/owners 107 ${websiteName},2,10295,8600,11990,11990,11990,8600,11990,"0,000%",",16681","49,66","0,04"
http://20.50.171.10:9966/petclinic/api/owners 103 ${websiteName},2,21768,9382,34155,34155,34155,9382,34155,"0,000%",",05788","17,23","0,01"
http://20.50.171.10:9966/petclinic/api/owners 51 ${websiteName},3,16552,9727,31009,31009,31009,8921,31009,"0,000%",",09552","28,44","0,02"
http://20.50.171.10:9966/petclinic/api/owners 96 ${websiteName},3,18508,20454,25374,25374,25374,9697,25374,"0,000%",",11639","34,65","0,03"
http://20.50.171.10:9966/petclinic/api/owners 182 ${websiteName},2,17388,9622,25155,25155,25155,9622,25155,"0,000%",",07827","23,30","0,02"
http://20.50.171.10:9966/petclinic/api/owners 69 ${websiteName},3,19155,14080,33506,33506,33506,9881,33506,"0,000%",",08745","26,04","0,02"
http://20.50.171.10:9966/petclinic/api/owners 108 ${websiteName},2,20915,9914,31917,31917,31917,9914,31917,"0,000%",",06189","18,43","0,02"
http://20.50.171.10:9966/petclinic/api/owners 54 ${websiteName},3,23288,24894,34946,34946,34946,10024,34946,"0,000%",",08392","24,98","0,02"
http://20.50.171.10:9966/petclinic/api/owners 85 ${websiteName},3,17773,21568,21971,21971,21971,9782,21971,"0,000%",",13174","39,22","0,03"
http://20.50.171.10:9966/petclinic/api/owners 74 ${websiteName},3,18912,18783,27697,27697,27697,10258,27697,"0,000%",",10677","31,79","0,03"
http://20.50.171.10:9966/petclinic/api/owners 125 ${websiteName},2,16096,10174,22019,22019,22019,10174,22019,"0,000%",",08921","26,56","0,02"
http://20.50.171.10:9966/petclinic/api/owners 118 ${websiteName},2,12419,10225,14614,14614,14614,10225,14614,"0,000%",",13321","39,66","0,03"
http://20.50.171.10:9966/petclinic/api/owners 155 ${websiteName},2,22037,10356,33718,33718,33718,10356,33718,"0,000%",",05862","17,45","0,01"
http://20.50.171.10:9966/petclinic/api/owners 88 ${websiteName},3,16511,16995,21982,21982,21982,10556,21982,"0,000%",",13169","39,21","0,03"
http://20.50.171.10:9966/petclinic/api/owners 123 ${websiteName},2,15858,10491,21226,21226,21226,10491,21226,"0,000%",",09247","27,53","0,02"
http://20.50.171.10:9966/petclinic/api/owners 87 ${websiteName},3,24636,27651,35417,35417,35417,10842,35417,"0,000%",",08284","24,66","0,02"
http://20.50.171.10:9966/petclinic/api/owners 63 ${websiteName},3,21324,20914,32090,32090,32090,10970,32090,"0,000%",",09121","27,16","0,02"
http://20.50.171.10:9966/petclinic/api/owners 126 ${websiteName},2,21292,10860,31724,31724,31724,10860,31724,"0,000%",",06225","18,54","0,02"
http://20.50.171.10:9966/petclinic/api/owners 157 ${websiteName},2,13540,10400,16681,16681,16681,10400,16681,"0,000%",",11990","35,70","0,03"
http://20.50.171.10:9966/petclinic/api/owners 186 ${websiteName},2,19995,10803,29187,29187,29187,10803,29187,"0,000%",",06759","20,13","0,02"
http://20.50.171.10:9966/petclinic/api/owners 67 ${websiteName},3,15923,14940,22583,22583,22583,10248,22583,"0,000%",",13053","38,86","0,03"
http://20.50.171.10:9966/petclinic/api/owners 113 ${websiteName},2,22176,10969,33383,33383,33383,10969,33383,"0,000%",",05920","17,63","0,01"
http://20.50.171.10:9966/petclinic/api/owners 129 ${websiteName},2,15085,11042,19129,19129,19129,11042,19129,"0,000%",",10240","30,49","0,03"
http://20.50.171.10:9966/petclinic/api/owners 109 ${websiteName},2,21079,11133,31026,31026,31026,11133,31026,"0,000%",",06364","18,95","0,02"
http://20.50.171.10:9966/petclinic/api/owners 23 ${websiteName},3,16831,17975,21179,21179,21179,11339,21179,"0,000%",",13650","40,64","0,03"
http://20.50.171.10:9966/petclinic/api/owners 170 ${websiteName},2,20054,11076,29032,29032,29032,11076,29032,"0,000%",",06796","20,23","0,02"
http://20.50.171.10:9966/petclinic/api/owners 121 ${websiteName},2,14906,11217,18595,18595,18595,11217,18595,"0,000%",",10529","31,35","0,03"
http://20.50.171.10:9966/petclinic/api/owners 143 ${websiteName},2,22963,11261,34666,34666,34666,11261,34666,"0,000%",",05703","16,98","0,01"
http://20.50.171.10:9966/petclinic/api/owners 101 ${websiteName},2,23473,11402,35545,35545,35545,11402,35545,"0,000%",",05564","16,57","0,01"
http://20.50.171.10:9966/petclinic/api/owners 177 ${websiteName},2,16132,10993,21272,21272,21272,10993,21272,"0,000%",",09402","27,99","0,02"
http://20.50.171.10:9966/petclinic/api/owners 46 ${websiteName},3,21479,19169,33562,33562,33562,11706,33562,"0,000%",",08730","25,99","0,02"
http://20.50.171.10:9966/petclinic/api/owners 179 ${websiteName},2,15360,11482,19239,19239,19239,11482,19239,"0,000%",",10183","30,32","0,03"
http://20.50.171.10:9966/petclinic/api/owners 62 ${websiteName},3,22176,26419,28295,28295,28295,11815,28295,"0,000%",",10455","31,13","0,03"
http://20.50.171.10:9966/petclinic/api/owners 166 ${websiteName},2,19228,11654,26802,26802,26802,11654,26802,"0,000%",",07352","21,89","0,02"
http://20.50.171.10:9966/petclinic/api/owners 135 ${websiteName},2,12382,11318,13447,13447,13447,11318,13447,"0,000%",",14873","44,28","0,04"
http://20.50.171.10:9966/petclinic/api/owners 84 ${websiteName},3,20433,12636,36674,36674,36674,11990,36674,"0,000%",",08092","24,09","0,02"
http://20.50.171.10:9966/petclinic/api/owners 192 ${websiteName},2,22749,11796,33702,33702,33702,11796,33702,"0,000%",",05865","17,46","0,01"
http://20.50.171.10:9966/petclinic/api/owners 50 ${websiteName},3,23589,23920,34616,34616,34616,12233,34616,"0,000%",",08568","25,51","0,02"
http://20.50.171.10:9966/petclinic/api/owners 59 ${websiteName},3,23347,21121,36529,36529,36529,12392,36529,"0,000%",",08124","24,19","0,02"
http://20.50.171.10:9966/petclinic/api/owners 99 ${websiteName},3,21582,19212,33438,33438,33438,12098,33438,"0,000%",",08762","26,09","0,02"
http://20.50.171.10:9966/petclinic/api/owners 187 ${websiteName},2,19310,12413,26207,26207,26207,12413,26207,"0,000%",",07517","22,38","0,02"
http://20.50.171.10:9966/petclinic/api/owners 152 ${websiteName},2,14659,12494,16824,16824,16824,12494,16824,"0,000%",",11610","34,57","0,03"
http://20.50.171.10:9966/petclinic/api/owners 66 ${websiteName},3,21748,26144,26429,26429,26429,12671,26429,"0,000%",",11018","32,80","0,03"
http://20.50.171.10:9966/petclinic/api/owners 141 ${websiteName},2,14187,12557,15818,15818,15818,12557,15818,"0,000%",",12331","36,71","0,03"
http://20.50.171.10:9966/petclinic/api/owners 188 ${websiteName},2,18607,12580,24635,24635,24635,12580,24635,"0,000%",",07988","23,78","0,02"
http://20.50.171.10:9966/petclinic/api/owners 105 ${websiteName},2,23226,12818,33634,33634,33634,12818,33634,"0,000%",",05877","17,50","0,01"
http://20.50.171.10:9966/petclinic/api/owners 134 ${websiteName},2,14879,12827,16932,16932,16932,12827,16932,"0,000%",",11539","34,35","0,03"
http://20.50.171.10:9966/petclinic/api/owners 149 ${websiteName},2,23068,12806,33331,33331,33331,12806,33331,"0,000%",",05929","17,65","0,01"
http://20.50.171.10:9966/petclinic/api/owners 197 ${websiteName},2,19370,12770,25971,25971,25971,12770,25971,"0,000%",",07584","22,58","0,02"
http://20.50.171.10:9966/petclinic/api/owners 71 ${websiteName},3,19209,21956,22579,22579,22579,13092,22579,"0,000%",",13055","38,87","0,03"
http://20.50.171.10:9966/petclinic/api/owners 53 ${websiteName},3,19854,17536,28845,28845,28845,13181,28845,"0,000%",",10120","30,13","0,03"
http://20.50.171.10:9966/petclinic/api/owners 181 ${websiteName},2,23550,12960,34141,34141,34141,12960,34141,"0,000%",",05790","17,24","0,01"
http://20.50.171.10:9966/petclinic/api/owners 127 ${websiteName},2,18933,13197,24669,24669,24669,13197,24669,"0,000%",",07978","23,75","0,02"
http://20.50.171.10:9966/petclinic/api/owners 124 ${websiteName},2,21139,13361,28917,28917,28917,13361,28917,"0,000%",",06822","20,31","0,02"
http://20.50.171.10:9966/petclinic/api/owners 104 ${websiteName},2,18061,13408,22715,22715,22715,13408,22715,"0,000%",",08654","25,76","0,02"
http://20.50.171.10:9966/petclinic/api/owners 111 ${websiteName},2,15398,13086,17711,17711,17711,13086,17711,"0,000%",",11292","33,62","0,03"
http://20.50.171.10:9966/petclinic/api/owners 93 ${websiteName},3,17064,18394,19277,19277,19277,13523,19277,"0,000%",",14944","44,49","0,04"
http://20.50.171.10:9966/petclinic/api/owners 146 ${websiteName},2,16904,13434,20374,20374,20374,13434,20374,"0,000%",",09627","28,66","0,02"
http://20.50.171.10:9966/petclinic/api/owners 116 ${websiteName},2,22802,13579,32026,32026,32026,13579,32026,"0,000%",",06168","18,36","0,02"
http://20.50.171.10:9966/petclinic/api/owners 61 ${websiteName},3,25105,28137,33486,33486,33486,13694,33486,"0,000%",",08750","26,05","0,02"
http://20.50.171.10:9966/petclinic/api/owners 185 ${websiteName},2,16189,13513,18865,18865,18865,13513,18865,"0,000%",",10382","30,91","0,03"
http://20.50.171.10:9966/petclinic/api/owners 147 ${websiteName},2,17631,13704,21559,21559,21559,13704,21559,"0,000%",",09108","27,12","0,02"
http://20.50.171.10:9966/petclinic/api/owners 76 ${websiteName},3,22609,26182,27703,27703,27703,13943,27703,"0,000%",",10526","31,34","0,03"
http://20.50.171.10:9966/petclinic/api/owners 199 ${websiteName},2,24854,13774,35934,35934,35934,13774,35934,"0,000%",",05504","16,39","0,01"
http://20.50.171.10:9966/petclinic/api/owners 161 ${websiteName},2,16521,13892,19150,19150,19150,13892,19150,"0,000%",",10230","30,46","0,03"
http://20.50.171.10:9966/petclinic/api/owners 158 ${websiteName},2,20796,14029,27564,27564,27564,14029,27564,"0,000%",",07152","21,29","0,02"
http://20.50.171.10:9966/petclinic/api/owners 132 ${websiteName},2,16322,14254,18390,18390,18390,14254,18390,"0,000%",",10643","31,69","0,03"
http://20.50.171.10:9966/petclinic/api/owners 168 ${websiteName},2,24537,14586,34489,34489,34489,14586,34489,"0,000%",",05732","17,07","0,01"
http://20.50.171.10:9966/petclinic/api/owners 83 ${websiteName},3,22363,19170,33002,33002,33002,14917,33002,"0,000%",",08875","26,42","0,02"
http://20.50.171.10:9966/petclinic/api/owners 79 ${websiteName},3,16758,15574,20024,20024,20024,14677,20024,"0,000%",",14407","42,89","0,04"
http://20.50.171.10:9966/petclinic/api/owners 64 ${websiteName},3,22661,19098,33689,33689,33689,15196,33689,"0,000%",",08800","26,20","0,02"
http://20.50.171.10:9966/petclinic/api/owners 128 ${websiteName},2,24567,14952,34183,34183,34183,14952,34183,"0,000%",",05851","17,42","0,01"
http://20.50.171.10:9966/petclinic/api/owners 122 ${websiteName},2,24683,15509,33858,33858,33858,15509,33858,"0,000%",",05838","17,38","0,01"
http://20.50.171.10:9966/petclinic/api/owners 52 ${websiteName},3,22155,16333,34405,34405,34405,15728,34405,"0,000%",",08522","25,37","0,02"
http://20.50.171.10:9966/petclinic/api/owners 184 ${websiteName},2,22402,15634,29171,29171,29171,15634,29171,"0,000%",",06856","20,41","0,02"
http://20.50.171.10:9966/petclinic/api/owners 138 ${websiteName},2,18944,15732,22156,22156,22156,15732,22156,"0,000%",",09027","26,88","0,02"
http://20.50.171.10:9966/petclinic/api/owners 169 ${websiteName},2,20391,16588,24195,24195,24195,16588,24195,"0,000%",",08132","24,21","0,02"
http://20.50.171.10:9966/petclinic/api/owners 167 ${websiteName},2,24355,16786,31924,31924,31924,16786,31924,"0,000%",",06187","18,42","0,02"
http://20.50.171.10:9966/petclinic/api/owners 57 ${websiteName},3,25807,24297,36022,36022,36022,17104,36022,"0,000%",",08147","24,26","0,02"
http://20.50.171.10:9966/petclinic/api/owners 163 ${websiteName},2,21449,16952,25947,25947,25947,16952,25947,"0,000%",",07590","22,60","0,02"
http://20.50.171.10:9966/petclinic/api/owners 183 ${websiteName},2,25685,16912,34459,34459,34459,16912,34459,"0,000%",",05737","17,08","0,01"
http://20.50.171.10:9966/petclinic/api/owners 176 ${websiteName},2,26198,16952,35445,35445,35445,16952,35445,"0,000%",",05579","16,61","0,01"
http://20.50.171.10:9966/petclinic/api/owners 145 ${websiteName},2,26019,16797,35242,35242,35242,16797,35242,"0,000%",",05675","16,90","0,01"
http://20.50.171.10:9966/petclinic/api/owners 151 ${websiteName},2,17247,17222,17272,17272,17272,17222,17272,"0,000%",",11351","33,79","0,03"
http://20.50.171.10:9966/petclinic/api/owners 106 ${websiteName},2,25305,17064,33546,33546,33546,17064,33546,"0,000%",",05962","17,75","0,02"
http://20.50.171.10:9966/petclinic/api/owners 25 ${websiteName},3,23076,23351,27414,27414,27414,18465,27414,"0,000%",",10786","32,11","0,03"
http://20.50.171.10:9966/petclinic/api/owners 68 ${websiteName},3,27145,27467,36246,36246,36246,17724,36246,"0,000%",",08187","24,37","0,02"
http://20.50.171.10:9966/petclinic/api/owners 60 ${websiteName},3,23802,24756,28849,28849,28849,17801,28849,"0,000%",",10399","30,96","0,03"
http://20.50.171.10:9966/petclinic/api/owners/5 4 Pet clinic,9,4962,720,16701,22725,22725,57,22725,"0,000%",",26191","0,12","0,07"
http://20.50.171.10:9966/petclinic/api/owners 139 ${websiteName},2,27532,18559,36505,36505,36505,18559,36505,"0,000%",",05479","16,31","0,01"
http://20.50.171.10:9966/petclinic/api/owners 28 ${websiteName},3,23002,24217,25463,25463,25463,19328,25463,"0,000%",",11600","34,54","0,03"
http://20.50.171.10:9966/petclinic/api/owners/5 13 Pet clinic,9,3811,648,13036,16665,16665,222,16665,"0,000%",",29401","0,13","0,07"
http://20.50.171.10:9966/petclinic/api/owners/5 42 Pet clinic,9,3981,1022,13323,16018,16018,211,16018,"0,000%",",30354","0,13","0,08"
http://20.50.171.10:9966/petclinic/api/owners/5 148 Pet clinic,6,5639,1616,12295,15978,15978,585,15978,"0,000%",",20926","0,09","0,05"
http://20.50.171.10:9966/petclinic/api/owners/5 16 Pet clinic,9,5151,1802,12268,16890,16890,783,16890,"0,000%",",30215","0,13","0,08"
http://20.50.171.10:9966/petclinic/api/owners/5 10 Pet clinic,9,4201,1047,15656,16028,16028,111,16028,"0,000%",",30151","0,13","0,08"
http://20.50.171.10:9966/petclinic/api/owners 81 ${websiteName},3,26923,29351,31714,31714,31714,19704,31714,"0,000%",",09342","27,81","0,02"
