Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/owners/5 47,3,63,51,89,89,89,50,89,"0,000%","7,07547","3,12","1,80"
http://20.50.171.10:9966/petclinic/api/pettypes 44,1,47,47,47,47,47,47,47,"0,000%","21,27660","316,36","5,40"
http://20.50.171.10:9966/petclinic/api/pets 4,1,138,138,138,138,138,138,138,"100,000%","7,24638","4,50","316,36"
http://20.50.171.10:9966/petclinic/api/pettypes 21,1,181,181,181,181,181,181,181,"0,000%","5,52486","82,15","1,40"
http://20.50.171.10:9966/petclinic/api/pettypes 26,1,88,88,88,88,88,88,88,"0,000%","11,36364","168,97","2,89"
http://20.50.171.10:9966/petclinic/api/pets 28,1,156,156,156,156,156,156,156,"100,000%","6,41026","3,98","279,86"
http://20.50.171.10:9966/petclinic/api/owners 50,1,2505,2505,2505,2505,2505,2505,2505,"0,000%",",39920","118,85","0,10"
http://20.50.171.10:9966/petclinic/api/pettypes 47,1,93,93,93,93,93,93,93,"0,000%","10,75269","159,88","2,73"
http://20.50.171.10:9966/petclinic/api/pets 32,1,137,137,137,137,137,137,137,"100,000%","7,29927","4,53","318,67"
http://20.50.171.10:9966/petclinic/api/pets 23,1,144,144,144,144,144,144,144,"100,000%","6,94444","4,31","303,18"
http://20.50.171.10:9966/petclinic/api/owners/5 50,3,98,50,197,197,197,49,197,"0,000%","6,26305","2,76","1,59"
http://20.50.171.10:9966/petclinic/api/pets 44,1,101,101,101,101,101,101,101,"100,000%","9,90099","6,15","432,26"
http://20.50.171.10:9966/petclinic/api/pets 26,1,99,99,99,99,99,99,99,"100,000%","10,10101","6,27","440,99"
http://20.50.171.10:9966/petclinic/api/pettypes 50,1,86,86,86,86,86,86,86,"0,000%","11,62791","172,90","2,95"
http://20.50.171.10:9966/petclinic/api/pets 21,1,146,146,146,146,146,146,146,"100,000%","6,84932","4,25","299,03"
http://20.50.171.10:9966/petclinic/api/owners 16,1,3356,3356,3356,3356,3356,3356,3356,"0,000%",",29797","88,72","0,08"
http://20.50.171.10:9966/petclinic/api/pets 47,1,139,139,139,139,139,139,139,"100,000%","7,19424","4,47","314,09"
http://20.50.171.10:9966/petclinic/api/owners/5 16,3,397,53,1096,1096,1096,44,1096,"0,000%","1,79748","0,79","0,46"
http://20.50.171.10:9966/petclinic/api/pets 50,1,90,90,90,90,90,90,90,"100,000%","11,11111","6,90","485,09"
http://20.50.171.10:9966/petclinic/api/pettypes 16,1,122,122,122,122,122,122,122,"0,000%","8,19672","121,88","2,08"
http://20.50.171.10:9966/petclinic/api/owners 10,1,3655,3655,3655,3655,3655,3655,3655,"0,000%",",27360","81,46","0,07"
http://20.50.171.10:9966/petclinic/api/owners 41,1,3083,3083,3083,3083,3083,3083,3083,"0,000%",",32436","96,57","0,08"
http://20.50.171.10:9966/petclinic/api/owners/5 10,3,131,131,157,157,157,107,157,"0,000%","4,65116","2,05","1,18"
http://20.50.171.10:9966/petclinic/api/owners/5 41,3,87,91,126,126,126,44,126,"0,000%","4,18994","1,85","1,06"
http://20.50.171.10:9966/petclinic/api/owners 19,1,3653,3653,3653,3653,3653,3653,3653,"0,000%",",27375","81,50","0,07"
http://20.50.171.10:9966/petclinic/api/pettypes 10,1,106,106,106,106,106,106,106,"0,000%","9,43396","140,27","2,40"
http://20.50.171.10:9966/petclinic/api/owners 18,1,3736,3736,3736,3736,3736,3736,3736,"0,000%",",26767","79,69","0,07"
http://20.50.171.10:9966/petclinic/api/owners/5 19,3,65,69,85,85,85,43,85,"0,000%","4,95868","2,19","1,26"
http://20.50.171.10:9966/petclinic/api/pets 16,1,350,350,350,350,350,350,350,"100,000%","2,85714","1,77","124,74"
http://20.50.171.10:9966/petclinic/api/owners/5 18,3,95,87,155,155,155,44,155,"0,000%","5,55556","2,45","1,41"
http://20.50.171.10:9966/petclinic/api/pettypes 41,1,316,316,316,316,316,316,316,"0,000%","3,16456","47,05","0,80"
http://20.50.171.10:9966/petclinic/api/pettypes 18,1,101,101,101,101,101,101,101,"0,000%","9,90099","147,22","2,51"
http://20.50.171.10:9966/petclinic/api/pettypes 19,1,267,267,267,267,267,267,267,"0,000%","3,74532","55,69","0,95"
http://20.50.171.10:9966/petclinic/api/owners 35,1,3681,3681,3681,3681,3681,3681,3681,"0,000%",",27167","80,88","0,07"
http://20.50.171.10:9966/petclinic/api/pets 10,1,141,141,141,141,141,141,141,"100,000%","7,09220","4,40","309,63"
http://20.50.171.10:9966/petclinic/api/owners 38,1,3661,3661,3661,3661,3661,3661,3661,"0,000%",",27315","81,32","0,07"
http://20.50.171.10:9966/petclinic/api/owners/5 35,3,61,47,93,93,93,45,93,"0,000%","8,15217","3,60","2,07"
http://20.50.171.10:9966/petclinic/api/owners/5 38,3,58,43,90,90,90,43,90,"0,000%","7,15990","3,16","1,82"
http://20.50.171.10:9966/petclinic/api/owners 27,1,3936,3936,3936,3936,3936,3936,3936,"0,000%",",25407","75,64","0,06"
http://20.50.171.10:9966/petclinic/api/pettypes 35,1,87,87,87,87,87,87,87,"0,000%","11,49425","170,91","2,92"
http://20.50.171.10:9966/petclinic/api/pets 41,1,135,135,135,135,135,135,135,"100,000%","7,40741","4,60","323,39"
http://20.50.171.10:9966/petclinic/api/owners/5 27,3,66,49,104,104,104,45,104,"0,000%","7,00935","3,09","1,78"
http://20.50.171.10:9966/petclinic/api/pets 18,1,149,149,149,149,149,149,149,"100,000%","6,71141","4,17","293,01"
http://20.50.171.10:9966/petclinic/api/pets 19,1,137,137,137,137,137,137,137,"100,000%","7,29927","4,53","318,67"
http://20.50.171.10:9966/petclinic/api/pettypes 38,1,94,94,94,94,94,94,94,"0,000%","10,63830","158,18","2,70"
http://20.50.171.10:9966/petclinic/api/owners 9,1,4428,4428,4428,4428,4428,4428,4428,"0,000%",",22584","67,24","0,06"
http://20.50.171.10:9966/petclinic/api/pettypes 27,1,91,91,91,91,91,91,91,"0,000%","10,98901","163,40","2,79"
http://20.50.171.10:9966/petclinic/api/owners/5 9,3,61,47,94,94,94,43,94,"0,000%","6,57895","2,90","1,67"
http://20.50.171.10:9966/petclinic/api/pets 35,1,92,92,92,92,92,92,92,"100,000%","10,86957","6,75","474,55"
http://20.50.171.10:9966/petclinic/api/owners 13,1,4409,4409,4409,4409,4409,4409,4409,"0,000%",",22681","67,53","0,06"
http://20.50.171.10:9966/petclinic/api/owners 33,1,4022,4022,4022,4022,4022,4022,4022,"0,000%",",24863","74,03","0,06"
http://20.50.171.10:9966/petclinic/api/owners/5 13,3,62,48,90,90,90,48,90,"0,000%","4,72441","2,09","1,20"
http://20.50.171.10:9966/petclinic/api/owners/5 33,3,58,46,87,87,87,43,87,"0,000%","7,38916","3,26","1,88"
http://20.50.171.10:9966/petclinic/api/pets 38,1,146,146,146,146,146,146,146,"100,000%","6,84932","4,25","299,03"
http://20.50.171.10:9966/petclinic/api/owners 3,1,4694,4694,4694,4694,4694,4694,4694,"0,000%",",21304","63,43","0,05"
http://20.50.171.10:9966/petclinic/api/pettypes 9,1,137,137,137,137,137,137,137,"0,000%","7,29927","108,53","1,85"
http://20.50.171.10:9966/petclinic/api/owners/5 3,3,61,48,93,93,93,43,93,"0,000%","7,12589","3,15","1,81"
http://20.50.171.10:9966/petclinic/api/pets 27,1,135,135,135,135,135,135,135,"100,000%","7,40741","4,60","323,39"
http://20.50.171.10:9966/petclinic/api/pettypes 33,1,87,87,87,87,87,87,87,"0,000%","11,49425","170,91","2,92"
http://20.50.171.10:9966/petclinic/api/owners 6,1,4716,4716,4716,4716,4716,4716,4716,"0,000%",",21204","63,13","0,05"
http://20.50.171.10:9966/petclinic/api/owners/5 6,3,63,48,96,96,96,47,96,"0,000%","7,21154","3,18","1,83"
http://20.50.171.10:9966/petclinic/api/pettypes 3,1,98,98,98,98,98,98,98,"0,000%","10,20408","151,73","2,59"
http://20.50.171.10:9966/petclinic/api/owners 48,1,3960,3960,3960,3960,3960,3960,3960,"0,000%",",25253","75,18","0,06"
http://20.50.171.10:9966/petclinic/api/owners 30,1,4322,4322,4322,4322,4322,4322,4322,"0,000%",",23137","68,89","0,06"
http://20.50.171.10:9966/petclinic/api/owners 39,1,4150,4150,4150,4150,4150,4150,4150,"0,000%",",24096","71,74","0,06"
http://20.50.171.10:9966/petclinic/api/owners 43,1,4086,4086,4086,4086,4086,4086,4086,"0,000%",",24474","72,87","0,06"
http://20.50.171.10:9966/petclinic/api/owners/5 48,3,60,44,95,95,95,43,95,"0,000%","6,56455","2,90","1,67"
http://20.50.171.10:9966/petclinic/api/owners/5 30,3,60,44,93,93,93,43,93,"0,000%","7,26392","3,21","1,84"
http://20.50.171.10:9966/petclinic/api/pets 9,1,132,132,132,132,132,132,132,"100,000%","7,57576","4,71","330,74"
http://20.50.171.10:9966/petclinic/api/pettypes 6,1,84,84,84,84,84,84,84,"0,000%","11,90476","177,01","3,02"
http://20.50.171.10:9966/petclinic/api/owners/5 39,3,61,46,95,95,95,44,95,"0,000%","6,57895","2,90","1,67"
http://20.50.171.10:9966/petclinic/api/owners/5 43,3,62,51,89,89,89,46,89,"0,000%","7,31707","3,23","1,86"
http://20.50.171.10:9966/petclinic/api/pets 33,1,139,139,139,139,139,139,139,"100,000%","7,19424","4,47","314,09"
http://20.50.171.10:9966/petclinic/api/pettypes 13,1,305,305,305,305,305,305,305,"0,000%","3,27869","48,75","0,83"
http://20.50.171.10:9966/petclinic/api/owners 24,1,4567,4567,4567,4567,4567,4567,4567,"0,000%",",21896","65,19","0,06"
http://20.50.171.10:9966/petclinic/api/owners 12,1,4809,4809,4809,4809,4809,4809,4809,"0,000%",",20794","61,91","0,05"
http://20.50.171.10:9966/petclinic/api/pettypes 30,1,93,93,93,93,93,93,93,"0,000%","10,75269","159,88","2,73"
http://20.50.171.10:9966/petclinic/api/pets 3,1,137,137,137,137,137,137,137,"100,000%","7,29927","4,53","318,67"
http://20.50.171.10:9966/petclinic/api/pettypes 43,1,89,89,89,89,89,89,89,"0,000%","11,23596","167,07","2,85"
http://20.50.171.10:9966/petclinic/api/owners/5 24,3,62,46,97,97,97,45,97,"0,000%","6,66667","2,94","1,69"
http://20.50.171.10:9966/petclinic/api/owners/5 12,3,58,49,84,84,84,43,84,"0,000%","7,48130","3,30","1,90"
http://20.50.171.10:9966/petclinic/api/pettypes 48,1,129,129,129,129,129,129,129,"0,000%","7,75194","115,26","1,97"
http://20.50.171.10:9966/petclinic/api/pettypes 39,1,129,129,129,129,129,129,129,"0,000%","7,75194","115,26","1,97"
http://20.50.171.10:9966/petclinic/api/owners 36,1,4392,4392,4392,4392,4392,4392,4392,"0,000%",",22769","67,79","0,06"
http://20.50.171.10:9966/petclinic/api/owners 46,1,4216,4216,4216,4216,4216,4216,4216,"0,000%",",23719","70,62","0,06"
http://20.50.171.10:9966/petclinic/api/pets 6,1,139,139,139,139,139,139,139,"100,000%","7,19424","4,47","314,09"
http://20.50.171.10:9966/petclinic/api/owners/5 36,3,58,45,87,87,87,44,87,"0,000%","7,33496","3,24","1,86"
http://20.50.171.10:9966/petclinic/api/owners/5 46,3,63,48,99,99,99,44,99,"0,000%","6,83371","3,02","1,74"
http://20.50.171.10:9966/petclinic/api/pettypes 12,1,87,87,87,87,87,87,87,"0,000%","11,49425","170,91","2,92"
http://20.50.171.10:9966/petclinic/api/pets 13,1,141,141,141,141,141,141,141,"100,000%","7,09220","4,40","309,63"
http://20.50.171.10:9966/petclinic/api/pettypes 24,1,127,127,127,127,127,127,127,"0,000%","7,87402","117,08","2,00"
http://20.50.171.10:9966/petclinic/api/pets 30,1,137,137,137,137,137,137,137,"100,000%","7,29927","4,53","318,67"
http://20.50.171.10:9966/petclinic/api/pettypes 36,1,84,84,84,84,84,84,84,"0,000%","11,90476","177,01","3,02"
http://20.50.171.10:9966/petclinic/api/pets 43,1,131,131,131,131,131,131,131,"100,000%","7,63359","4,74","333,27"
http://20.50.171.10:9966/petclinic/api/owners 22,1,4829,4829,4829,4829,4829,4829,4829,"0,000%",",20708","61,65","0,05"
http://20.50.171.10:9966/petclinic/api/owners 15,1,4979,4979,4979,4979,4979,4979,4979,"0,000%",",20084","59,80","0,05"
http://20.50.171.10:9966/petclinic/api/pettypes 46,1,101,101,101,101,101,101,101,"0,000%","9,90099","147,22","2,51"
http://20.50.171.10:9966/petclinic/api/pets 48,1,142,142,142,142,142,142,142,"100,000%","7,04225","4,37","307,45"
http://20.50.171.10:9966/petclinic/api/pets 39,1,139,139,139,139,139,139,139,"100,000%","7,19424","4,47","314,09"
http://20.50.171.10:9966/petclinic/api/owners/5 22,3,74,50,125,125,125,47,125,"0,000%","6,68151","2,95","1,70"
http://20.50.171.10:9966/petclinic/api/owners/5 15,3,72,48,124,124,124,44,124,"0,000%","6,78733","3,00","1,72"
http://20.50.171.10:9966/petclinic/api/pets 12,1,133,133,133,133,133,133,133,"100,000%","7,51880","4,67","328,26"
http://20.50.171.10:9966/petclinic/api/owners 49,1,4391,4391,4391,4391,4391,4391,4391,"0,000%",",22774","67,80","0,06"
http://20.50.171.10:9966/petclinic/api/pets 24,1,132,132,132,132,132,132,132,"100,000%","7,57576","4,71","330,74"
http://20.50.171.10:9966/petclinic/api/pettypes 22,1,85,85,85,85,85,85,85,"0,000%","11,76471","174,93","2,99"
http://20.50.171.10:9966/petclinic/api/pettypes 15,1,86,86,86,86,86,86,86,"0,000%","11,62791","172,90","2,95"
http://20.50.171.10:9966/petclinic/api/owners/5 49,3,190,119,409,409,409,43,409,"0,000%","3,71287","1,64","0,94"
http://20.50.171.10:9966/petclinic/api/owners 37,1,4696,4696,4696,4696,4696,4696,4696,"0,000%",",21295","63,40","0,05"
http://20.50.171.10:9966/petclinic/api/pets 36,1,146,146,146,146,146,146,146,"100,000%","6,84932","4,25","299,03"
http://20.50.171.10:9966/petclinic/api/owners 31,1,4823,4823,4823,4823,4823,4823,4823,"0,000%",",20734","61,73","0,05"
http://20.50.171.10:9966/petclinic/api/owners 40,1,4644,4644,4644,4644,4644,4644,4644,"0,000%",",21533","64,11","0,05"
http://20.50.171.10:9966/petclinic/api/pets 46,1,144,144,144,144,144,144,144,"100,000%","6,94444","4,31","303,18"
http://20.50.171.10:9966/petclinic/api/owners 25,1,4983,4983,4983,4983,4983,4983,4983,"0,000%",",20068","59,75","0,05"
http://20.50.171.10:9966/petclinic/api/owners/5 37,3,70,59,103,103,103,48,103,"0,000%","6,31579","2,79","1,60"
http://20.50.171.10:9966/petclinic/api/owners/5 31,3,69,52,113,113,113,42,113,"0,000%","6,39659","2,82","1,62"
http://20.50.171.10:9966/petclinic/api/owners/5 40,3,70,50,119,119,119,41,119,"0,000%","4,15512","1,83","1,06"
http://20.50.171.10:9966/petclinic/api/owners 42,1,4645,4645,4645,4645,4645,4645,4645,"0,000%",",21529","64,10","0,05"
http://20.50.171.10:9966/petclinic/api/pettypes 49,1,86,86,86,86,86,86,86,"0,000%","11,62791","172,90","2,95"
http://20.50.171.10:9966/petclinic/api/owners/5 25,3,73,69,106,106,106,44,106,"0,000%","6,19835","2,74","1,57"
http://20.50.171.10:9966/petclinic/api/owners/5 42,3,70,68,99,99,99,45,99,"0,000%","6,35593","2,81","1,61"
http://20.50.171.10:9966/petclinic/api/pettypes 31,1,90,90,90,90,90,90,90,"0,000%","11,11111","165,21","2,82"
http://20.50.171.10:9966/petclinic/api/pettypes 37,1,92,92,92,92,92,92,92,"0,000%","10,86957","161,62","2,76"
http://20.50.171.10:9966/petclinic/api/pets 22,1,140,140,140,140,140,140,140,"100,000%","7,14286","4,44","311,84"
http://20.50.171.10:9966/petclinic/api/pets 15,1,136,136,136,136,136,136,136,"100,000%","7,35294","4,57","321,02"
http://20.50.171.10:9966/petclinic/api/pettypes 25,1,101,101,101,101,101,101,101,"0,000%","9,90099","147,22","2,51"
http://20.50.171.10:9966/petclinic/api/pettypes 42,1,95,95,95,95,95,95,95,"0,000%","10,52632","156,52","2,67"
http://20.50.171.10:9966/petclinic/api/owners 45,1,4732,4732,4732,4732,4732,4732,4732,"0,000%",",21133","62,92","0,05"
http://20.50.171.10:9966/petclinic/api/owners/5 45,3,79,80,98,98,98,60,98,"0,000%","6,10998","2,70","1,55"
http://20.50.171.10:9966/petclinic/api/pets 31,1,168,168,168,168,168,168,168,"100,000%","5,95238","3,70","259,87"
http://20.50.171.10:9966/petclinic/api/pets 37,1,171,171,171,171,171,171,171,"100,000%","5,84795","3,63","255,31"
http://20.50.171.10:9966/petclinic/api/pettypes 45,1,103,103,103,103,103,103,103,"0,000%","9,70874","144,36","2,47"
http://20.50.171.10:9966/petclinic/api/pettypes 40,1,350,350,350,350,350,350,350,"0,000%","2,85714","42,48","0,73"
http://20.50.171.10:9966/petclinic/api/pets 42,1,160,160,160,160,160,160,160,"100,000%","6,25000","3,88","272,86"
http://20.50.171.10:9966/petclinic/api/pets 25,1,160,160,160,160,160,160,160,"100,000%","6,25000","3,88","272,86"
http://20.50.171.10:9966/petclinic/api/owners 34,1,5311,5311,5311,5311,5311,5311,5311,"0,000%",",18829","56,06","0,05"
http://20.50.171.10:9966/petclinic/api/pets 45,1,147,147,147,147,147,147,147,"100,000%","6,80272","4,23","296,99"
http://20.50.171.10:9966/petclinic/api/owners/5 34,3,74,56,112,112,112,55,112,"0,000%","6,49351","2,87","1,65"
http://20.50.171.10:9966/petclinic/api/pets 40,1,159,159,159,159,159,159,159,"100,000%","6,28931","3,91","274,58"
http://20.50.171.10:9966/petclinic/api/pets 49,1,147,147,147,147,147,147,147,"100,000%","6,80272","4,23","296,99"
http://20.50.171.10:9966/petclinic/api/pettypes 34,1,83,83,83,83,83,83,83,"0,000%","12,04819","179,15","3,06"
http://20.50.171.10:9966/petclinic/api/pets 34,1,152,152,152,152,152,152,152,"100,000%","6,57895","4,09","287,23"
TOTAL,450,915,153,3960,4644,4979,41,5311,"22,222%","69,91920","4887,26","698,04"
