Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/vets 19 Pet clinic,2,71,43,99,99,99,43,99,"0,000%","13,98601","116,48","4,47"
http://20.50.171.10:9966/petclinic/api/specialties 24 ${websiteName},1,92,92,92,92,92,92,92,"0,000%","10,86957","10,61","2,79"
http://20.50.171.10:9966/petclinic/api/vets 20 Pet clinic,2,77,48,106,106,106,48,106,"0,000%","12,90323","108,06","4,13"
http://20.50.171.10:9966/petclinic/api/specialties 25 ${websiteName},1,88,88,88,88,88,88,88,"0,000%","11,36364","11,10","2,92"
http://20.50.171.10:9966/petclinic/api/vets 21 Pet clinic,2,139,45,234,234,234,45,234,"0,000%","7,14286","60,17","2,28"
http://20.50.171.10:9966/petclinic/api/specialties 26 ${websiteName},1,85,85,85,85,85,85,85,"0,000%","11,76471","11,49","3,02"
http://20.50.171.10:9966/petclinic/api/vets 22 Pet clinic,2,140,44,237,237,237,44,237,"0,000%","7,09220","60,07","2,27"
http://20.50.171.10:9966/petclinic/api/specialties 27 ${websiteName},1,90,90,90,90,90,90,90,"0,000%","11,11111","10,85","2,85"
http://20.50.171.10:9966/petclinic/api/specialties 28 ${websiteName},1,84,84,84,84,84,84,84,"0,000%","11,90476","11,63","3,06"
http://20.50.171.10:9966/petclinic/api/vets 23 Pet clinic,2,135,46,224,224,224,46,224,"0,000%","7,40741","63,42","2,37"
http://20.50.171.10:9966/petclinic/api/vets 24 Pet clinic,2,130,44,217,217,217,44,217,"0,000%","7,66284","65,61","2,45"
http://20.50.171.10:9966/petclinic/api/specialties 29 ${websiteName},1,88,88,88,88,88,88,88,"0,000%","11,36364","11,10","2,92"
http://20.50.171.10:9966/petclinic/api/vets 25 Pet clinic,2,129,44,214,214,214,44,214,"0,000%","7,75194","66,72","2,48"
http://20.50.171.10:9966/petclinic/api/specialties 30 ${websiteName},1,88,88,88,88,88,88,88,"0,000%","11,36364","11,10","2,92"
http://20.50.171.10:9966/petclinic/api/vets 26 Pet clinic,2,149,50,249,249,249,50,249,"0,000%","6,66667","57,99","2,13"
http://20.50.171.10:9966/petclinic/api/specialties 31 ${websiteName},1,86,86,86,86,86,86,86,"0,000%","11,62791","11,36","2,99"
http://20.50.171.10:9966/petclinic/api/vets 27 Pet clinic,2,142,47,237,237,237,47,237,"0,000%","7,01754","61,05","2,24"
http://20.50.171.10:9966/petclinic/api/vets 28 Pet clinic,2,140,59,222,222,222,59,222,"0,000%","7,11744","61,92","2,28"
http://20.50.171.10:9966/petclinic/api/specialties 32 ${websiteName},1,103,103,103,103,103,103,103,"0,000%","9,70874","9,48","2,49"
http://20.50.171.10:9966/petclinic/api/specialties 33 ${websiteName},1,96,96,96,96,96,96,96,"0,000%","10,41667","10,17","2,68"
http://20.50.171.10:9966/petclinic/api/vets 29 Pet clinic,2,134,55,213,213,213,55,213,"0,000%","7,46269","65,60","2,39"
http://20.50.171.10:9966/petclinic/api/specialties 34 ${websiteName},1,102,102,102,102,102,102,102,"0,000%","9,80392","9,57","2,52"
http://20.50.171.10:9966/petclinic/api/vets 30 Pet clinic,2,197,189,206,206,206,189,206,"0,000%","5,06329","44,74","1,62"
http://20.50.171.10:9966/petclinic/api/vets 31 Pet clinic,2,203,182,225,225,225,182,225,"0,000%","4,90196","43,32","1,57"
http://20.50.171.10:9966/petclinic/api/specialties 35 ${websiteName},1,228,228,228,228,228,228,228,"0,000%","4,38596","4,28","1,13"
http://20.50.171.10:9966/petclinic/api/specialties 37 ${websiteName},1,219,219,219,219,219,219,219,"0,000%","4,56621","4,46","1,17"
http://20.50.171.10:9966/petclinic/api/vets 32 Pet clinic,2,204,168,240,240,240,168,240,"0,000%","4,90196","43,77","1,57"
http://20.50.171.10:9966/petclinic/api/specialties 36 ${websiteName},1,229,229,229,229,229,229,229,"0,000%","4,36681","4,26","1,12"
http://20.50.171.10:9966/petclinic/api/vets 33 Pet clinic,2,198,167,230,230,230,167,230,"0,000%","5,03778","44,98","1,61"
http://20.50.171.10:9966/petclinic/api/specialties 38 ${websiteName},1,217,217,217,217,217,217,217,"0,000%","4,60829","4,50","1,18"
http://20.50.171.10:9966/petclinic/api/vets 34 Pet clinic,2,194,155,233,233,233,155,233,"0,000%","5,15464","46,50","1,65"
http://20.50.171.10:9966/petclinic/api/vets 35 Pet clinic,2,144,43,246,246,246,43,246,"0,000%","6,89655","62,21","2,21"
http://20.50.171.10:9966/petclinic/api/specialties 40 ${websiteName},1,224,224,224,224,224,224,224,"0,000%","4,46429","4,36","1,15"
http://20.50.171.10:9966/petclinic/api/specialties 39 ${websiteName},1,234,234,234,234,234,234,234,"0,000%","4,27350","4,17","1,10"
http://20.50.171.10:9966/petclinic/api/vets 37 Pet clinic,2,133,54,213,213,213,54,213,"0,000%","7,49064","68,26","2,40"
http://20.50.171.10:9966/petclinic/api/specialties 42 ${websiteName},1,225,225,225,225,225,225,225,"0,000%","4,44444","4,34","1,14"
http://20.50.171.10:9966/petclinic/api/specialties 43 ${websiteName},1,221,221,221,221,221,221,221,"0,000%","4,52489","4,42","1,16"
http://20.50.171.10:9966/petclinic/api/specialties 41 ${websiteName},1,240,240,240,240,240,240,240,"0,000%","4,16667","4,07","1,07"
http://20.50.171.10:9966/petclinic/api/specialties 44 ${websiteName},1,211,211,211,211,211,211,211,"0,000%","4,73934","4,63","1,22"
http://20.50.171.10:9966/petclinic/api/specialties 49 ${websiteName},1,162,162,162,162,162,162,162,"0,000%","6,17284","6,03","1,59"
http://20.50.171.10:9966/petclinic/api/specialties 47 ${websiteName},1,180,180,180,180,180,180,180,"0,000%","5,55556","5,43","1,43"
http://20.50.171.10:9966/petclinic/api/specialties 45 ${websiteName},1,199,199,199,199,199,199,199,"0,000%","5,02513","4,91","1,29"
http://20.50.171.10:9966/petclinic/api/vets 36 Pet clinic,2,141,61,222,222,222,61,222,"0,000%","7,06714","65,70","2,26"
http://20.50.171.10:9966/petclinic/api/specialties 48 ${websiteName},1,171,171,171,171,171,171,171,"0,000%","5,84795","5,71","1,50"
http://20.50.171.10:9966/petclinic/api/specialties 46 ${websiteName},1,191,191,191,191,191,191,191,"0,000%","5,23560","5,11","1,34"
http://20.50.171.10:9966/petclinic/api/specialties 52 ${websiteName},1,132,132,132,132,132,132,132,"0,000%","7,57576","7,40","1,95"
http://20.50.171.10:9966/petclinic/api/specialties 51 ${websiteName},1,144,144,144,144,144,144,144,"0,000%","6,94444","6,78","1,78"
http://20.50.171.10:9966/petclinic/api/specialties 55 ${websiteName},1,105,105,105,105,105,105,105,"0,000%","9,52381","9,30","2,45"
http://20.50.171.10:9966/petclinic/api/specialties 54 ${websiteName},1,113,113,113,113,113,113,113,"0,000%","8,84956","8,64","2,27"
http://20.50.171.10:9966/petclinic/api/specialties 50 ${websiteName},1,153,153,153,153,153,153,153,"0,000%","6,53595","6,38","1,68"
http://20.50.171.10:9966/petclinic/api/specialties 53 ${websiteName},1,131,131,131,131,131,131,131,"0,000%","7,63359","7,45","1,96"
http://20.50.171.10:9966/petclinic/api/vets 38 Pet clinic,2,143,74,213,213,213,74,213,"0,000%","6,96864","68,30","2,23"
http://20.50.171.10:9966/petclinic/api/specialties 57 ${websiteName},1,110,110,110,110,110,110,110,"0,000%","9,09091","8,88","2,33"
http://20.50.171.10:9966/petclinic/api/vets 39 Pet clinic,2,134,56,213,213,213,56,213,"0,000%","7,40741","73,62","2,37"
http://20.50.171.10:9966/petclinic/api/specialties 56 ${websiteName},1,119,119,119,119,119,119,119,"0,000%","8,40336","8,21","2,16"
http://20.50.171.10:9966/petclinic/api/specialties 58 ${websiteName},1,98,98,98,98,98,98,98,"0,000%","10,20408","9,96","2,62"
http://20.50.171.10:9966/petclinic/api/vets 40 Pet clinic,2,134,56,213,213,213,56,213,"0,000%","7,40741","72,60","2,37"
http://20.50.171.10:9966/petclinic/api/vets 42 Pet clinic,2,178,158,198,198,198,158,198,"0,000%","5,60224","55,68","1,79"
http://20.50.171.10:9966/petclinic/api/specialties 59 ${websiteName},1,213,213,213,213,213,213,213,"0,000%","4,69484","4,58","1,21"
http://20.50.171.10:9966/petclinic/api/vets 49 Pet clinic,2,207,170,245,245,245,170,245,"0,000%","4,80769","48,00","1,54"
http://20.50.171.10:9966/petclinic/api/vets 45 Pet clinic,2,212,170,255,255,255,170,255,"0,000%","4,69484","46,88","1,50"
http://20.50.171.10:9966/petclinic/api/vets 44 Pet clinic,2,191,170,212,212,212,170,212,"0,000%","5,22193","52,14","1,67"
http://20.50.171.10:9966/petclinic/api/vets 43 Pet clinic,2,220,170,270,270,270,170,270,"0,000%","4,53515","45,28","1,45"
http://20.50.171.10:9966/petclinic/api/vets 47 Pet clinic,2,220,170,270,270,270,170,270,"0,000%","4,53515","45,28","1,45"
http://20.50.171.10:9966/petclinic/api/vets 46 Pet clinic,2,201,171,231,231,231,171,231,"0,000%","4,97512","49,67","1,59"
http://20.50.171.10:9966/petclinic/api/vets 41 Pet clinic,2,221,171,271,271,271,171,271,"0,000%","4,52489","45,18","1,45"
http://20.50.171.10:9966/petclinic/api/specialties 60 ${websiteName},1,227,227,227,227,227,227,227,"0,000%","4,40529","4,30","1,13"
http://20.50.171.10:9966/petclinic/api/vets 54 Pet clinic,2,293,173,413,413,413,173,413,"0,000%","3,40716","34,02","1,09"
http://20.50.171.10:9966/petclinic/api/vets 51 Pet clinic,2,221,173,270,270,270,173,270,"0,000%","4,50450","45,18","1,44"
http://20.50.171.10:9966/petclinic/api/vets 52 Pet clinic,2,221,173,270,270,270,173,270,"0,000%","4,50450","45,18","1,44"
http://20.50.171.10:9966/petclinic/api/vets 55 Pet clinic,2,219,173,265,265,265,173,265,"0,000%","4,55581","45,49","1,46"
http://20.50.171.10:9966/petclinic/api/vets 53 Pet clinic,2,218,167,270,270,270,167,270,"0,000%","4,57666","45,91","1,46"
http://20.50.171.10:9966/petclinic/api/vets 48 Pet clinic,2,228,177,279,279,279,177,279,"0,000%","4,38596","44,40","1,40"
http://20.50.171.10:9966/petclinic/api/vets 50 Pet clinic,2,224,173,275,275,275,173,275,"0,000%","4,45434","45,09","1,42"
http://20.50.171.10:9966/petclinic/api/specialties 61 ${websiteName},1,225,225,225,225,225,225,225,"0,000%","4,44444","4,34","1,14"
http://20.50.171.10:9966/petclinic/api/specialties 62 ${websiteName},1,217,217,217,217,217,217,217,"0,000%","4,60829","4,50","1,18"
http://20.50.171.10:9966/petclinic/api/vets 56 Pet clinic,2,216,156,276,276,276,156,276,"0,000%","4,62963","46,86","1,48"
http://20.50.171.10:9966/petclinic/api/vets 58 Pet clinic,2,206,156,257,257,257,156,257,"0,000%","4,84262","48,57","1,55"
http://20.50.171.10:9966/petclinic/api/vets 57 Pet clinic,2,218,156,280,280,280,156,280,"0,000%","4,58716","47,06","1,47"
http://20.50.171.10:9966/petclinic/api/specialties 64 ${websiteName},1,212,212,212,212,212,212,212,"0,000%","4,71698","4,61","1,21"
http://20.50.171.10:9966/petclinic/api/specialties 63 ${websiteName},1,223,223,223,223,223,223,223,"0,000%","4,48430","4,38","1,15"
http://20.50.171.10:9966/petclinic/api/vets 59 Pet clinic,2,147,48,247,247,247,48,247,"0,000%","6,77966","68,62","2,17"
http://20.50.171.10:9966/petclinic/api/specialties 65 ${websiteName},1,224,224,224,224,224,224,224,"0,000%","4,46429","4,36","1,15"
http://20.50.171.10:9966/petclinic/api/specialties 66 ${websiteName},1,225,225,225,225,225,225,225,"0,000%","4,44444","4,34","1,14"
http://20.50.171.10:9966/petclinic/api/specialties 70 ${websiteName},1,309,309,309,309,309,309,309,"0,000%","3,23625","3,16","0,83"
http://20.50.171.10:9966/petclinic/api/vets 60 Pet clinic,2,227,181,274,274,274,181,274,"0,000%","4,39560","45,30","1,41"
http://20.50.171.10:9966/petclinic/api/specialties 76 ${websiteName},1,268,268,268,268,268,268,268,"0,000%","3,73134","3,64","0,96"
http://20.50.171.10:9966/petclinic/api/specialties 81 ${websiteName},1,220,220,220,220,220,220,220,"0,000%","4,54545","4,44","1,17"
http://20.50.171.10:9966/petclinic/api/specialties 82 ${websiteName},1,209,209,209,209,209,209,209,"0,000%","4,78469","4,67","1,23"
http://20.50.171.10:9966/petclinic/api/specialties 77 ${websiteName},1,259,259,259,259,259,259,259,"0,000%","3,86100","3,77","0,99"
http://20.50.171.10:9966/petclinic/api/specialties 79 ${websiteName},1,239,239,239,239,239,239,239,"0,000%","4,18410","4,09","1,07"
http://20.50.171.10:9966/petclinic/api/specialties 68 ${websiteName},1,350,350,350,350,350,350,350,"0,000%","2,85714","2,79","0,73"
http://20.50.171.10:9966/petclinic/api/specialties 69 ${websiteName},1,339,339,339,339,339,339,339,"0,000%","2,94985","2,88","0,76"
http://20.50.171.10:9966/petclinic/api/vets 64 Pet clinic,2,219,181,257,257,257,181,257,"0,000%","4,56621","48,74","1,46"
http://20.50.171.10:9966/petclinic/api/vets 61 Pet clinic,2,335,198,473,473,473,198,473,"0,000%","2,98063","31,95","0,95"
http://20.50.171.10:9966/petclinic/api/specialties 67 ${websiteName},1,363,363,363,363,363,363,363,"0,000%","2,75482","2,69","0,71"
http://20.50.171.10:9966/petclinic/api/specialties 74 ${websiteName},1,295,295,295,295,295,295,295,"0,000%","3,38983","3,31","0,87"
http://20.50.171.10:9966/petclinic/api/specialties 80 ${websiteName},1,235,235,235,235,235,235,235,"0,000%","4,25532","4,16","1,09"
http://20.50.171.10:9966/petclinic/api/specialties 73 ${websiteName},1,305,305,305,305,305,305,305,"0,000%","3,27869","3,20","0,84"
http://20.50.171.10:9966/petclinic/api/specialties 71 ${websiteName},1,325,325,325,325,325,325,325,"0,000%","3,07692","3,00","0,79"
http://20.50.171.10:9966/petclinic/api/specialties 75 ${websiteName},1,283,283,283,283,283,283,283,"0,000%","3,53357","3,45","0,91"
http://20.50.171.10:9966/petclinic/api/specialties 83 ${websiteName},1,209,209,209,209,209,209,209,"0,000%","4,78469","4,67","1,23"
http://20.50.171.10:9966/petclinic/api/specialties 72 ${websiteName},1,320,320,320,320,320,320,320,"0,000%","3,12500","3,05","0,80"
http://20.50.171.10:9966/petclinic/api/specialties 78 ${websiteName},1,260,260,260,260,260,260,260,"0,000%","3,84615","3,76","0,99"
http://20.50.171.10:9966/petclinic/api/vets 63 Pet clinic,2,320,187,453,453,453,187,453,"0,000%","3,12012","34,16","1,00"
http://20.50.171.10:9966/petclinic/api/vets 62 Pet clinic,2,325,203,447,447,447,203,447,"0,000%","3,07220","33,92","0,98"
http://20.50.171.10:9966/petclinic/api/vets 66 Pet clinic,2,303,168,438,438,438,168,438,"0,000%","3,29489","36,53","1,05"
http://20.50.171.10:9966/petclinic/api/specialties 85 ${websiteName},1,204,204,204,204,204,204,204,"0,000%","4,90196","4,79","1,26"
http://20.50.171.10:9966/petclinic/api/vets 65 Pet clinic,2,301,179,424,424,424,179,424,"0,000%","3,31126","36,86","1,06"
http://20.50.171.10:9966/petclinic/api/specialties 84 ${websiteName},1,229,229,229,229,229,229,229,"0,000%","4,36681","4,26","1,12"
http://20.50.171.10:9966/petclinic/api/vets 70 Pet clinic,2,251,69,433,433,433,69,433,"0,000%","3,98406","44,53","1,27"
http://20.50.171.10:9966/petclinic/api/specialties 86 ${websiteName},1,233,233,233,233,233,233,233,"0,000%","4,29185","4,19","1,10"
http://20.50.171.10:9966/petclinic/api/specialties 87 ${websiteName},1,224,224,224,224,224,224,224,"0,000%","4,46429","4,36","1,15"
http://20.50.171.10:9966/petclinic/api/vets 76 Pet clinic,2,244,70,419,419,419,70,419,"0,000%","4,08998","46,09","1,31"
http://20.50.171.10:9966/petclinic/api/vets 68 Pet clinic,2,267,70,464,464,464,70,464,"0,000%","3,73832","42,30","1,20"
http://20.50.171.10:9966/petclinic/api/vets 67 Pet clinic,2,264,64,465,465,465,64,465,"0,000%","3,77358","42,53","1,21"
http://20.50.171.10:9966/petclinic/api/vets 74 Pet clinic,2,323,65,582,582,582,65,582,"0,000%","3,09119","34,84","0,99"
http://20.50.171.10:9966/petclinic/api/vets 82 Pet clinic,2,734,70,1398,1398,1398,70,1398,"0,000%","1,36147","15,41","0,44"
http://20.50.171.10:9966/petclinic/api/specialties 88 ${websiteName},1,221,221,221,221,221,221,221,"0,000%","4,52489","4,42","1,16"
http://20.50.171.10:9966/petclinic/api/vets 81 Pet clinic,2,251,70,432,432,432,70,432,"0,000%","3,97614","44,99","1,27"
http://20.50.171.10:9966/petclinic/api/vets 80 Pet clinic,2,332,65,599,599,599,65,599,"0,000%","3,01205","34,22","0,96"
http://20.50.171.10:9966/petclinic/api/vets 75 Pet clinic,2,331,64,599,599,599,64,599,"0,000%","3,01659","34,14","0,96"
http://20.50.171.10:9966/petclinic/api/vets 73 Pet clinic,2,241,65,417,417,417,65,417,"0,000%","4,14079","46,67","1,32"
http://20.50.171.10:9966/petclinic/api/vets 77 Pet clinic,2,329,70,588,588,588,70,588,"0,000%","3,03030","34,43","0,97"
http://20.50.171.10:9966/petclinic/api/vets 79 Pet clinic,2,325,70,581,581,581,70,581,"0,000%","3,06279","34,80","0,98"
http://20.50.171.10:9966/petclinic/api/vets 69 Pet clinic,2,250,70,431,431,431,70,431,"0,000%","3,97614","44,99","1,27"
http://20.50.171.10:9966/petclinic/api/vets 71 Pet clinic,2,247,64,430,430,430,64,430,"0,000%","4,04040","45,54","1,29"
http://20.50.171.10:9966/petclinic/api/specialties 89 ${websiteName},1,213,213,213,213,213,213,213,"0,000%","4,69484","4,58","1,21"
http://20.50.171.10:9966/petclinic/api/vets 78 Pet clinic,2,245,63,427,427,427,63,427,"0,000%","4,08163","46,00","1,31"
http://20.50.171.10:9966/petclinic/api/vets 83 Pet clinic,2,238,63,414,414,414,63,414,"0,000%","4,19287","47,25","1,34"
http://20.50.171.10:9966/petclinic/api/specialties 90 ${websiteName},1,204,204,204,204,204,204,204,"0,000%","4,90196","4,79","1,26"
http://20.50.171.10:9966/petclinic/api/vets 72 Pet clinic,2,471,67,875,875,875,67,875,"0,000%","2,12089","25,17","0,68"
http://20.50.171.10:9966/petclinic/api/specialties 91 ${websiteName},1,203,203,203,203,203,203,203,"0,000%","4,92611","4,81","1,27"
http://20.50.171.10:9966/petclinic/api/vets 85 Pet clinic,2,721,62,1380,1380,1380,62,1380,"0,000%","1,38600","15,81","0,44"
http://20.50.171.10:9966/petclinic/api/specialties 93 ${websiteName},1,188,188,188,188,188,188,188,"0,000%","5,31915","5,19","1,37"
http://20.50.171.10:9966/petclinic/api/specialties 94 ${websiteName},1,176,176,176,176,176,176,176,"0,000%","5,68182","5,55","1,46"
http://20.50.171.10:9966/petclinic/api/specialties 95 ${websiteName},1,171,171,171,171,171,171,171,"0,000%","5,84795","5,71","1,50"
http://20.50.171.10:9966/petclinic/api/specialties 92 ${websiteName},1,202,202,202,202,202,202,202,"0,000%","4,95050","4,83","1,27"
http://20.50.171.10:9966/petclinic/api/specialties 98 ${websiteName},1,141,141,141,141,141,141,141,"0,000%","7,09220","6,93","1,82"
http://20.50.171.10:9966/petclinic/api/specialties 99 ${websiteName},1,132,132,132,132,132,132,132,"0,000%","7,57576","7,40","1,95"
http://20.50.171.10:9966/petclinic/api/specialties 100 ${websiteName},1,242,242,242,242,242,242,242,"0,000%","4,13223","4,04","1,06"
http://20.50.171.10:9966/petclinic/api/specialties 96 ${websiteName},1,282,282,282,282,282,282,282,"0,000%","3,54610","3,46","0,91"
http://20.50.171.10:9966/petclinic/api/specialties 97 ${websiteName},1,277,277,277,277,277,277,277,"0,000%","3,61011","3,53","0,93"
http://20.50.171.10:9966/petclinic/api/vets 84 Pet clinic,2,528,189,867,867,867,189,867,"0,000%","1,89215","22,45","0,61"
http://20.50.171.10:9966/petclinic/api/vets 87 Pet clinic,2,314,190,439,439,439,190,439,"0,000%","3,17965","37,73","1,02"
http://20.50.171.10:9966/petclinic/api/vets 86 Pet clinic,2,315,191,439,439,439,191,439,"0,000%","3,17460","37,67","1,02"
http://20.50.171.10:9966/petclinic/api/vets 89 Pet clinic,2,316,201,431,431,431,201,431,"0,000%","3,15956","37,49","1,01"
http://20.50.171.10:9966/petclinic/api/vets 90 Pet clinic,2,316,201,431,431,431,201,431,"0,000%","3,15956","37,49","1,01"
http://20.50.171.10:9966/petclinic/api/vets 91 Pet clinic,2,412,364,461,461,461,364,461,"0,000%","2,42131","28,73","0,77"
http://20.50.171.10:9966/petclinic/api/vets 93 Pet clinic,2,503,360,647,647,647,360,647,"0,000%","1,98413","23,55","0,63"
http://20.50.171.10:9966/petclinic/api/vets 94 Pet clinic,2,406,361,451,451,451,361,451,"0,000%","2,46305","29,23","0,79"
http://20.50.171.10:9966/petclinic/api/vets 100 Pet clinic,2,269,236,303,303,303,236,303,"0,000%","3,71058","44,03","1,19"
http://20.50.171.10:9966/petclinic/api/vets 92 Pet clinic,2,538,380,697,697,697,380,697,"0,000%","1,85701","22,04","0,59"
http://20.50.171.10:9966/petclinic/api/vets 99 Pet clinic,2,410,380,441,441,441,380,441,"0,000%","2,43605","28,91","0,78"
http://20.50.171.10:9966/petclinic/api/vets 88 Pet clinic,2,437,407,468,468,468,407,468,"0,000%","2,28571","27,12","0,73"
http://20.50.171.10:9966/petclinic/api/vets 98 Pet clinic,2,426,384,468,468,468,384,468,"0,000%","2,34742","27,86","0,75"
http://20.50.171.10:9966/petclinic/api/vets 95 Pet clinic,2,501,384,619,619,619,384,619,"0,000%","1,99402","23,66","0,64"
http://20.50.171.10:9966/petclinic/api/vets 97 Pet clinic,2,372,260,484,484,484,260,484,"0,000%","2,68456","31,86","0,86"
http://20.50.171.10:9966/petclinic/api/vets 96 Pet clinic,2,265,264,267,267,267,264,267,"0,000%","3,75940","44,61","1,20"
TOTAL,500,253,211,484,647,1056,40,1468,"0,000%","200,80321","1682,79","72,01"
