Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/owners 29 ${websiteName},1,12929,12929,12929,12929,12929,12929,12929,"0,000%",",07735","23,03","0,02"
http://20.50.171.10:9966/petclinic/api/owners 354 ${websiteName},1,12309,12309,12309,12309,12309,12309,12309,"0,000%",",08124","24,19","0,02"
http://20.50.171.10:9966/petclinic/api/owners 373 ${websiteName},1,12491,12491,12491,12491,12491,12491,12491,"0,000%",",08006","23,84","0,02"
http://20.50.171.10:9966/petclinic/api/owners 366 ${websiteName},1,12505,12505,12505,12505,12505,12505,12505,"0,000%",",07997","23,81","0,02"
http://20.50.171.10:9966/petclinic/api/owners 106 ${websiteName},1,13069,13069,13069,13069,13069,13069,13069,"0,000%",",07652","22,78","0,02"
http://20.50.171.10:9966/petclinic/api/owners 88 ${websiteName},1,13105,13105,13105,13105,13105,13105,13105,"0,000%",",07631","22,72","0,02"
http://20.50.171.10:9966/petclinic/api/owners 207 ${websiteName},1,12969,12969,12969,12969,12969,12969,12969,"0,000%",",07711","22,96","0,02"
http://20.50.171.10:9966/petclinic/api/owners 260 ${websiteName},1,12908,12908,12908,12908,12908,12908,12908,"0,000%",",07747","23,07","0,02"
http://20.50.171.10:9966/petclinic/api/owners 142 ${websiteName},1,13216,13216,13216,13216,13216,13216,13216,"0,000%",",07567","22,53","0,02"
http://20.50.171.10:9966/petclinic/api/owners 172 ${websiteName},1,13436,13436,13436,13436,13436,13436,13436,"0,000%",",07443","22,16","0,02"
http://20.50.171.10:9966/petclinic/api/owners 201 ${websiteName},1,13383,13383,13383,13383,13383,13383,13383,"0,000%",",07472","22,25","0,02"
http://20.50.171.10:9966/petclinic/api/owners 402 ${websiteName},1,13242,13242,13242,13242,13242,13242,13242,"0,000%",",07552","22,48","0,02"
http://20.50.171.10:9966/petclinic/api/owners 158 ${websiteName},1,13882,13882,13882,13882,13882,13882,13882,"0,000%",",07204","21,45","0,02"
http://20.50.171.10:9966/petclinic/api/owners 213 ${websiteName},1,13823,13823,13823,13823,13823,13823,13823,"0,000%",",07234","21,54","0,02"
http://20.50.171.10:9966/petclinic/api/owners 155 ${websiteName},1,13998,13998,13998,13998,13998,13998,13998,"0,000%",",07144","21,27","0,02"
http://20.50.171.10:9966/petclinic/api/owners 210 ${websiteName},1,13909,13909,13909,13909,13909,13909,13909,"0,000%",",07190","21,41","0,02"
http://20.50.171.10:9966/petclinic/api/owners 116 ${websiteName},1,14340,14340,14340,14340,14340,14340,14340,"0,000%",",06974","20,76","0,02"
http://20.50.171.10:9966/petclinic/api/owners 204 ${websiteName},1,14185,14185,14185,14185,14185,14185,14185,"0,000%",",07050","20,99","0,02"
http://20.50.171.10:9966/petclinic/api/owners 417 ${websiteName},1,13843,13843,13843,13843,13843,13843,13843,"0,000%",",07224","21,51","0,02"
http://20.50.171.10:9966/petclinic/api/owners 411 ${websiteName},1,13860,13860,13860,13860,13860,13860,13860,"0,000%",",07215","21,48","0,02"
http://20.50.171.10:9966/petclinic/api/owners 399 ${websiteName},1,14135,14135,14135,14135,14135,14135,14135,"0,000%",",07075","21,06","0,02"
http://20.50.171.10:9966/petclinic/api/owners 225 ${websiteName},1,14533,14533,14533,14533,14533,14533,14533,"0,000%",",06881","20,49","0,02"
http://20.50.171.10:9966/petclinic/api/owners 113 ${websiteName},1,14750,14750,14750,14750,14750,14750,14750,"0,000%",",06780","20,19","0,02"
http://20.50.171.10:9966/petclinic/api/owners 148 ${websiteName},1,14738,14738,14738,14738,14738,14738,14738,"0,000%",",06785","20,20","0,02"
http://20.50.171.10:9966/petclinic/api/owners 45 ${websiteName},1,14962,14962,14962,14962,14962,14962,14962,"0,000%",",06684","19,90","0,02"
http://20.50.171.10:9966/petclinic/api/owners 85 ${websiteName},1,15089,15089,15089,15089,15089,15089,15089,"0,000%",",06627","19,73","0,02"
http://20.50.171.10:9966/petclinic/api/owners 103 ${websiteName},1,15471,15471,15471,15471,15471,15471,15471,"0,000%",",06464","19,24","0,02"
http://20.50.171.10:9966/petclinic/api/owners 237 ${websiteName},1,15228,15228,15228,15228,15228,15228,15228,"0,000%",",06567","19,55","0,02"
http://20.50.171.10:9966/petclinic/api/owners 434 ${websiteName},1,15008,15008,15008,15008,15008,15008,15008,"0,000%",",06663","19,84","0,02"
http://20.50.171.10:9966/petclinic/api/owners 325 ${websiteName},1,15435,15435,15435,15435,15435,15435,15435,"0,000%",",06479","19,29","0,02"
http://20.50.171.10:9966/petclinic/api/owners 189 ${websiteName},1,15785,15785,15785,15785,15785,15785,15785,"0,000%",",06335","18,86","0,02"
http://20.50.171.10:9966/petclinic/api/owners 246 ${websiteName},1,15674,15674,15674,15674,15674,15674,15674,"0,000%",",06380","19,00","0,02"
http://20.50.171.10:9966/petclinic/api/owners 178 ${websiteName},1,15851,15851,15851,15851,15851,15851,15851,"0,000%",",06309","18,78","0,02"
http://20.50.171.10:9966/petclinic/api/owners 97 ${websiteName},1,16026,16026,16026,16026,16026,16026,16026,"0,000%",",06240","18,58","0,02"
http://20.50.171.10:9966/petclinic/api/owners 154 ${websiteName},1,15963,15963,15963,15963,15963,15963,15963,"0,000%",",06264","18,65","0,02"
http://20.50.171.10:9966/petclinic/api/owners 62 ${websiteName},1,16152,16152,16152,16152,16152,16152,16152,"0,000%",",06191","18,43","0,02"
http://20.50.171.10:9966/petclinic/api/owners 258 ${websiteName},1,15783,15783,15783,15783,15783,15783,15783,"0,000%",",06336","18,86","0,02"
http://20.50.171.10:9966/petclinic/api/owners 234 ${websiteName},1,15873,15873,15873,15873,15873,15873,15873,"0,000%",",06300","18,76","0,02"
http://20.50.171.10:9966/petclinic/api/owners 240 ${websiteName},1,16011,16011,16011,16011,16011,16011,16011,"0,000%",",06246","18,60","0,02"
http://20.50.171.10:9966/petclinic/api/owners 190 ${websiteName},1,16114,16114,16114,16114,16114,16114,16114,"0,000%",",06206","18,48","0,02"
http://20.50.171.10:9966/petclinic/api/owners 133 ${websiteName},1,16245,16245,16245,16245,16245,16245,16245,"0,000%",",06156","18,33","0,02"
http://20.50.171.10:9966/petclinic/api/owners 75 ${websiteName},1,16778,16778,16778,16778,16778,16778,16778,"0,000%",",05960","17,75","0,02"
http://20.50.171.10:9966/petclinic/api/owners 361 ${websiteName},1,16229,16229,16229,16229,16229,16229,16229,"0,000%",",06162","18,35","0,02"
http://20.50.171.10:9966/petclinic/api/owners 191 ${websiteName},1,16570,16570,16570,16570,16570,16570,16570,"0,000%",",06035","17,97","0,02"
http://20.50.171.10:9966/petclinic/api/owners 23 ${websiteName},1,16933,16933,16933,16933,16933,16933,16933,"0,000%",",05906","17,58","0,01"
http://20.50.171.10:9966/petclinic/api/owners 305 ${websiteName},1,16395,16395,16395,16395,16395,16395,16395,"0,000%",",06099","18,16","0,02"
http://20.50.171.10:9966/petclinic/api/owners 216 ${websiteName},1,16641,16641,16641,16641,16641,16641,16641,"0,000%",",06009","17,89","0,02"
http://20.50.171.10:9966/petclinic/api/owners 304 ${websiteName},1,16497,16497,16497,16497,16497,16497,16497,"0,000%",",06062","18,05","0,02"
http://20.50.171.10:9966/petclinic/api/owners 249 ${websiteName},1,16897,16897,16897,16897,16897,16897,16897,"0,000%",",05918","17,62","0,01"
http://20.50.171.10:9966/petclinic/api/owners 146 ${websiteName},1,17128,17128,17128,17128,17128,17128,17128,"0,000%",",05838","17,38","0,01"
http://20.50.171.10:9966/petclinic/api/owners 51 ${websiteName},1,17332,17332,17332,17332,17332,17332,17332,"0,000%",",05770","17,18","0,01"
http://20.50.171.10:9966/petclinic/api/owners 218 ${websiteName},1,17017,17017,17017,17017,17017,17017,17017,"0,000%",",05876","17,50","0,01"
http://20.50.171.10:9966/petclinic/api/owners 78 ${websiteName},1,17307,17307,17307,17307,17307,17307,17307,"0,000%",",05778","17,20","0,01"
http://20.50.171.10:9966/petclinic/api/owners 355 ${websiteName},1,16802,16802,16802,16802,16802,16802,16802,"0,000%",",05952","17,72","0,01"
http://20.50.171.10:9966/petclinic/api/owners 131 ${websiteName},1,17302,17302,17302,17302,17302,17302,17302,"0,000%",",05780","17,21","0,01"
http://20.50.171.10:9966/petclinic/api/owners 100 ${websiteName},1,17383,17383,17383,17383,17383,17383,17383,"0,000%",",05753","17,13","0,01"
http://20.50.171.10:9966/petclinic/api/owners 83 ${websiteName},1,17463,17463,17463,17463,17463,17463,17463,"0,000%",",05726","17,05","0,01"
http://20.50.171.10:9966/petclinic/api/owners 151 ${websiteName},1,17416,17416,17416,17416,17416,17416,17416,"0,000%",",05742","17,10","0,01"
http://20.50.171.10:9966/petclinic/api/owners 182 ${websiteName},1,17361,17361,17361,17361,17361,17361,17361,"0,000%",",05760","17,15","0,01"
